name,phone,address,website,rating,user_ratings_total
"Üzmez Gayrimenkul &Emlak Danışmanlığı","0507 917 28 93","Maltepe, 100 Yıl Cd. berkent sitesi D:25/B blok No:1, Bergama","",5,15
"GÜVEN GAYRİMENKUL VE DANIŞMANLIK","0533 575 17 67","Barbaros, Bankalar Cd. No:33, Bergama","",4,1
"Karagöz Emlak","0535 515 02 06","Ertuğrul Mahallesi 1.gazhane aralığı sok No:7, Bergama","",3.7,3
"Vargün Emlak","","Ertuğrul, İsmet İnönü Cd. No:20, Bergama","",5,2
"Sahan Emlak","(0232) 631 12 79","Ertuğrul, Cumhuriyet Cd. No:105 kat:1 D:2, Bergama","http://www.turyapbergama.com/",4.4,28
"SELİNOS EMLAK GAYRİMENKUL VE YATIRIM OFİSİ","0537 277 35 44","Ertuğrul, Bağlar Cd. NO:12, Bergama","",5,4
"Mega Emlak","0551 688 45 38","Maltepe, Boblingen Cd. No:42, Bergama","",2.8,11
"kozber emlak gayrimenkul","0535 524 67 24","Zafer, 23. Sk., Bergama","",5,1
"Ata Emlak Bergama","0544 769 35 08","Maltepe, Harman Yeri Cd. No:37, Bergama","",5,1
"Mim Emlak Ofisi","0507 612 01 03","Kurtuluş, Kınık Cd. No:48, Bergama","",4,1
"Yazgan Emlak","0532 780 43 73","Bergama Belediyesi Hizmet Binası Karşısı Ege İş Hanı Kat:1 No:7, Bergama","",5,2
"Şadırvan Emlak","0542 543 35 49","Ertuğrul, Çaltı Bahçe Cd. NO:2 35700, Bergama","https://www.emlakjet.com/emlak-ofisleri-detay/adrvan-gayrimenkul-625325/",1,1
"ZİRVE EMLAK BERGAMA","0505 003 21 96","Barbaros, Bankalar Cd. No:75 Zemin 13, Bergama","",4.1,11
"DUMAN EMLAK","0538 870 22 44","Gazipaşa, Saray Sk., Bergama","",4.3,4
"Çinar Emlak","","Maltepe, Harman Yeri Cd. No:37, Bergama","",5,1
"Plus Danışmanlık","","Ertuğrul, Derman Sokak No:6, Bergama","",5,3
"Bizim Emlak, Gayrimenkul Ve Danışmanlık Ofisi","0534 348 99 20","İzmir Bergama Gazipaşa Mahallesi Cumhuriyet Meydanı Yakup BALTACI İş Hanı, Gazipaşa, Galenos Cd. No:2 Kat 1, Bergama","https://www.emlakjet.com/emlak-ofisleri-detay/bizim-emlak-gayrimenkul-danismanlik-ofisi-1272363/","",""
"Duman Emlak Maltepe","0533 260 01 77","Maltepe Mah. Böblingen cad. Satad dükkanları, No: 20, Bergama","","",""
"Sezer Emlak Danışmanlığı","","Barbaros, Urgancı Sk. No:7/A, Bergama","","",""
"Çiğdem Emlak Bergama","0537 313 15 76","Gazipaşa, Galenos Cd., Bergama","",5,1
"KURAL EMLAK","0545 338 36 35","Turabey, İsmet İnönü Cd. No:20, Bergama","","",""
"Yıldızlar Gayrimenkul & Emlak Bergama","0536 881 87 98","Gazipaşa, Osman Bayatlı Cd. No:3, Bergama","https://yildizlargayrimenkulbergama.sahibinden.com/",5,3
"Kale Emlak","(0232) 631 04 44","Turabey, İsmet İnönü Cd. No:130, Bergama","",4.3,17
"GÜZELUYAR GAYRİMENKUL","0531 513 56 13","Ertuğrul, Ertuğrul Cd. No:35, Bergama","http://guzeluyargayrimenkul.sahibinden.com/","",""
"KURAL GAYRİMENKUL","0545 338 36 35","Turabey, İsmet İnönü Cd. No:137, Bergama","","",""
"Kristal Emlak","0541 520 31 18","Maltepe, plevne sokak no 11, Bergama","",3,2
"Nazar Emlak Ofisi","","Ertuğrul, İsmet İnönü Cd. No:38, Bergama","",2,1
"Alps Estate","(0232) 631 06 31","Ertuğrul, Ertuğrul Cd. No:49, Bergama","http://eskidjigayrimenkul.com/bergama",3,2
"TAM nokta Adil | TURYAP","0532 274 25 35","Barbaros, 1. Manifaturacılar Çarşısı no:2, Bergama","https://www.tamnoktaadil.com/",5,1
"Sezgin Emlak","","Ertuğrul, Cumhuriyet Cd., Bergama","https://sezginemlakgayrimenkul.sahibinden.com/",5,1
"GOLDEN KEYS REAL ESTATE","0532 120 69 09","Ertuğrul, Mustafa Yazıcı Cd., Bergama","",4.6,19
"Ege Arti Emlak","","Maltepe, Atatürk Blv. No:33, Bergama","https://egeartiemlak.sahibinden.com/",5,2
"DORA Grup Emlak-Gayrimenkul & Medya-Tasarım ve Reklam","","Denizbank üzeri, Ertuğrul, İsmet İnönü Cd. No:1 Kat: 3 Daire:301, Bergama","","",""
"Kale Yapı Gayrimenkul","0539 915 67 39","İnkılap, Kayhan Cd. 61d, Bergama","","",""
"çakır emlak","0507 612 01 03","Ertuğrul, İsmet İnönü Cd. no:21/c, Bergama","","",""
"Emlak Gozdw Ofisi","","Maltepe, Atatürk Blv., Bergama","","",""
"ELİT EMLAK GAYRİMENKUL","0505 012 80 77","Ertuğrul, Kayhan Cd. No:24, Bergama","","",""
"Queen Reral Estate Bergama","0541 520 31 18","Ertuğrul, Mustafa Yazıcı Cd. No: 41/A, Bergama","","",""
"Deniz Gayrimenkul","0507 564 18 97","Zafer, Atatürk Blv. No:2, Bergama","","",""
"Startkey Çapa Gayrimenkul","(0232) 632 33 00","Maltepe, Atatürk Blv. No:87 D:2, Bergama","http://www.capagayrimenkul.com/",3.4,5
"Bergama emlak inşaat otomotiv","0533 224 56 21","Gazipaşa, osmanbayatılı cadesi no11/4, Bergama","","",""
"Zeus Emlak","","Maltepe, Bergama","","",""
"Toker Emlak Ofisi","","Ertuğrul, İsmet İnönü Cd., Bergama","","",""
"Bıçak Gayrimenkul","0533 510 81 81","YENİ CARSİ, Barbaros, TUZ PAZARI SOK NO 16/27, Bergama","","",""
"ölmez emlak","0537 782 57 18","Salimbey, Adnan Menderes Cd. No:76 B, Dikili","",5,101
"EFAY Emlak & Gayrimenkul Danışmanlığı","0554 571 38 31","Şehit Sami Akbulut Caddesi Dikili / İzmir, EFAY Gayrimenkul & Emlak Danışmanlığı, Dikili","",4.9,37
"Dikili Ümmetoğlu Emlak & Gayrimenkul","0546 735 35 45","İsmetpaşa, Şht. Sami Akbulut Cd., Dikili","",4.8,47
"DİKİLİ ULUDAĞ EMLAK OFİSİ","(0232) 671 88 87","İSMET PAŞA MAHALLESİ, 3/2. Sk. NO:12/B, Dikili","",4.9,10
"Merkez Emlak Gayrimenkul ve Yatırım Danışmanlığı","0501 121 10 10","İsmetpaşa, 10. Sk. No:94C, Dikili","https://merkezgyd.com/",5,13
"GÜNDENİZ GAYRİMENKUL","0507 405 30 35","Gündeniz Gayrimenkul, Salimbey Mahallesi, 108. Sokak, Sağlıkkent Sitesi, B Blok, 5/E, Dikili","",5,1
"LİVAL GAYRİMENKUL","0542 314 44 74","İsmetpaşa, Nalbant Sk. 4B, Dikili","https://livalemlak.sahibinden.com/",5,2
"Faruk Acarer Emlak Danışmanlığı","0555 171 67 66","İsmetpaşa 3/2 sokak Aksoy Apt, No:10/B, Dikili","https://www.acareremlak.org/",4.8,6
"Turhan Emlak","(0232) 671 95 90","İsmetpaşa, Şht. Sami Akbulut Cd. 40/A, Dikili","",4.7,9
"Kaan Emlak","0536 591 55 34","İsmet Paşa Mah, Adnan Menderes Cd. No:27 D:2, Dikili","http://www.kaanemlakdikili.com.tr/",4.9,46
"Dikili Emlak","0532 545 25 25","Salimbey, Şht. Sami Akbulut Cd. 59/B, Dikili","",4.7,7
"Dikili Güven Emlak","(0232) 671 58 48","Salimbey, 23. Sk. No:1/A, Dikili","",4.6,11
"Haskor İnşaat & Gayrimenkul Ltd. Şti.","(0232) 671 50 60","İsmetpaşa Mah. 3/2 Sok, Gülbahçe Sitesi, Nergiz Apt No:6/B, Dikili","",5,8
"DİKİLİ SU EMLAK","","yigitoglu apartmanı, Gazipaşa mahallesi 39 sokak, Eski, Çandarlı Yolu Cd. No:1 D:B, Dikili","",5,3
"Dikili Zeren Emlak","0536 734 68 80","Salimbey, Dikili","",5,2
"06 Tuygan Emlak","0546 424 52 37","Salimbey, Adnan Menderes Cd. NO:70, Dikili","",5,1
"Murat Canpolat Inşaat & Emlak","(0232) 671 76 26","İsmetpaşa, 3. Sk. 9/B, Dikili","",5,4
"Sancak Emlak","0533 597 72 31","Salimbey, Adnan Menderes Cd. 7/A, Dikili","https://www.sancakemlak.com/",5,1
"Elizi Emlak ve Gayrimenkul Danışmanlığı","0506 424 86 50","İsmetpaşa Mh, 4/2. Sk. No:2-4A, Dikili","http://www.eliziemlak.com/",5,2
"Mustafa ÇAMLITAŞ","0544 290 53 62","Gazipaşa, 3.sok no 2-a, Dikili","https://www.remax.com.tr/danisman/40776/mustafa-camlitas",5,34
"Onur Emlak","0532 206 79 66","İsmetpaşa, Şht. Sami Akbulut Cd. No:8 D:c, Dikili","",5,3
"Saadet Korkmaz emlak gayrimenkul","0545 289 21 63","Salimbey, 15. Sk. paröz işhanı kat 3 daire 16, Dikili","",5,5
"TURPA DİKİLİ","","Gazipaşa, Dikili","",5,1
"Gencay Emlak","(0232) 671 67 71","İsmetpaşa, Şht. Sami Akbulut Cd. No:38 D:e, Dikili","",4,4
"BERHEM İNŞAAT EMLAK","0532 608 04 68","Salimbey, İsmetpaşa, Ş, Şht. Sami Akbulut Cd. No:-6k, Dikili","",4,4
"Dikili Korkmaz Emlak","0507 618 35 54","Salimbey, 12. Sk. 1 / B, Dikili","",4,4
"City Emlak Gayrimenkul","","Salimbey, Dikili","",5,3
"Galip İnşaat","0535 306 45 47","İSMETPAŞA MAH 3 SOK, İsmetpaşa, Bülent Ecevit Meydanı No:5, Dikili","",4.8,5
"UYSAL EMLAK","(0232) 673 31 18","HÜRRİYET, Bülent Ecevit Meydanı 9 E, Dikili","",5,1
"Dikili First Emlak","(0232) 671 28 62","İsmetpaşa, 39. Sok. No:3, Dikili","",5,1
"Öykü Emlak","0554 814 65 93","Salimbey, 12. Sk. No:39, Dikili","",2.6,8
"First Emlak & Tourism","(0232) 671 28 92","Gazipaşa, 39. Sk. No:3 D:16, Dikili","","",""
"DİKİLİ YELKEN EMLAK","(0232) 671 33 00","Gazipaşa, Şht. Sami Akbulut Cd. No:95, Dikili","",3,1
"Kor Gayrimenkul Danışmanlık Hizmetleri","0531 941 99 97","İsmetpaşa, 13. Sk. No:7, Dikili","",4.4,5
"DİKİLİ KARAKUŞ EMLAK","0546 419 32 30","Cadde kafe arkası, İsmetpaşa, 102. Sk. No:4 D:B, Dikili","https://karakusemlakdikili.sahibinden.com/?userId=aWD5RDTwo55tdEplPoz6CRQ","",""
"Gencan Emlak","0542 458 22 90","İsmetpaşa, Atatürk Cd. No:52 D:1A, Dikili","","",""
"ÖRS İNŞAAT GAYRİMENKUL","0533 597 75 17","Salimbey, Şht. Sami Akbulut Cd. 65/A, Dikili","",5,1
"RE/MAX İLYADA","(0232) 700 00 19","Gazipaşa, 31. Sk. 2-A, Dikili","http://remax.com.tr/ilyada",4.2,128
"Egece Emlak","0543 737 94 99","İsmetpaşa, 3/2. Sk. 6a, Dikili","","",""
"Elit Emlak","","Cumhuriyet, Atatürk Cd. No:63, Dikili","",5,1
"HMK Gayrimenkul","0505 541 69 27","Salimbey, 108. Sk. Sağlık Sitesi B Blok No: 5F, Dikili","",4.2,5
"ASB GAYRİMENKUL İNŞAAT","","İsmetpaşa, Atatürk Cd. no86/a, Dikili","",5,1
"Park Dikili Gayrimenkul Yatırım Danışmanlığı","0543 650 03 57","İsmetpaşa, Atatürk Cd. 74/A, Dikili","",1,1
"Akinci Home","","İsmetpaşa, Adnan Menderes Cd. No:31, Dikili","",5,1
"Dikili Şahin Emlak","(0232) 671 62 05","İsmetpaşa Mah. Şehit Sami Akbulut Cad. 7. sok. no:1/2D, Dikili","","",""
"Sahil Emlak","(0232) 671 98 99","İsmetpaşa, 3. Sk. Halil Bey Ap. 1/1, Dikili","",3.3,3
"Dikili Efe Gayrimenkul","","İsmetpaşa, Gül Sk. No:4, Dikili","",4,1
"Efe Tur , Uludağ Zirve Emlak","0533 267 50 80","ismet paşa mah, Şht. Sami Akbulut Cd. no7/b, Dikili","",5,2
"Bulut Emlak - Inşaat","","İsmetpaşa, Dikili","","",""
"Burcu Yazıcı Remax İlyada","(0232) 700 00 19","Gazipaşa, Dikili","https://remax.com.tr/ofis/detay/ilyada","",""
"Egemenlik Emlak","(0232) 671 20 25","52, İsmetpaşa, Atatürk Cd., Dikili","","",""
"Zeugma Gayrimenkul Danışmanlığı Emlak İnşaat","0541 390 27 27","İsmetpaşa, 3/2. Sk. No. 10/b, Dikili","","",""
"Ikra Yapı Gayrimenkul","0545 413 35 06","Gazipaşa, Şht. Sami Akbulut Cd. No:173/B, Dikili","","",""
"VARGÜN EMLAK","(0232) 671 77 51","İsmetpaşa, Şht. Sami Akbulut Cd. 17/A, Dikili","",1,1
"ASLAN İNŞAAT MÜHENDİSLİK İÇ MİMARLIK TADİLAT","0506 411 27 27","İsmetpaşa, 3/2. Sk. No:2, Dikili","http://www.aliagainsaat.com/",5,6
"Realty World Tarım Gayrimenkul","0505 829 83 86","salimbey mahallesi şehit sami akbulut caddesi/B 3. Sokak No:3, D:1salimbey mah, Şht. Sami Akbulut Cd. B, Dikili","",5,16
"Yılmazer Inşaat & Emlak","(0232) 671 72 22","İsmetpaşa, 3. Sk. No:3, Dikili","https://yilmazeremlakinsaat.sahibinden.com/",2.3,3
"Hakan Özceylan - Gayrimenkul Danışmanlığı","0532 600 70 95","REMAX İLYADA, Gazipaşa, 31. Sk. No:2/A, Dikili","https://www.hakanozceylan.com.tr/","",""
"öncü emlak","0532 520 27 02","Gazipaşa, Şht. Sami Akbulut Cd., Dikili","","",""
"AR-DEM GAYRİMENKUL","0537 253 77 37","İsmetpaşa, 3/2. Sk., Dikili","","",""
"TANBERK GAYRİMENKUL","0532 136 98 74","Aşağı, Cumhuriyet Cd. NO:5/B, Kınık","http://tanberk.com.tr/",4.6,10
"KINIK GAYRİMENKUL","0532 507 55 30","Türkcedit, Turan Güneş Cd. no:8, Kınık","http://www.kinikemlak.com.tr/",4.6,10
"RODİ GAYRİMENKUL","0533 602 57 94","Yeni Mahallesi, Osmaniye, Atatürk Cd. No:74, Kınık","",5,4
"Ak Deniz Emlak","","Aşağı, 13 Eylül Cd., Kınık","",5,2
"Kınık Gayrimenkul","0533 239 15 35","ecz.muammer, Türkcedit, Kaya Sk. No: 22/b, Kınık","https://kinikgayrimenkul.com/","",""
"Gündüz Inşaat Gayrimenkul","","Poyracık, Kınık","","",""
"Güven emlak","","Aşağı, Kınık","","",""
"Kınık Gayrimenkul","0506 545 00 15","Aşağı, 13 Eylül Cd. No: 123, Kınık","http://kinikgayrimenkul.com/","",""
"Aybaşlar Gayrimenkul","","Türkcedit, Kınık","","",""
"Menderes Merkez Gayrimenkul","(0232) 782 44 04","Kemalpaşa, Atatürk Cd. No 114A, Menderes","",4.3,39
"NOVA GAYRİMENKUL","0539 407 10 99","Barbaros, Kuva-i Milliye Cd. No:74/C, Menderes","https://novagayrimenkulmenderes.sahibinden.com/",5,45
"Boz Emlak","0532 171 04 05","Cüneytbey, İbrahim Turan Cd. No:17, Menderes","https://bozgayrimenkul.sahibinden.com/",4.7,34
"61 Emlak","(0232) 782 55 98","Kemalpaşa, Cumaovası Cd. 124 sokak, Menderes","",5,10
"TİRE AKYOL EMLAK","0545 545 97 12","Kurtuluş, Akyol Cd. no:43, Tire","https://www.facebook.com/tire.akyolemlk/",5,43
"Tire Pınar Emlak Gayrimenkul Danışmanlığı","0553 601 54 01","Fatih mah Ayasofya cad, Melisa Sk. No:7 D:20, Tire","https://tirepinaremlak.com/",5,32
"Oğuzay Emlak Ofisi","0532 311 88 65","Atatürk, Samanyolu Sk. No:2/A, Tire","",5,2
"TİRE AYAZA GAYRİMENKUL","0554 778 11 26","Kurtuluş, Atatürk Cd., Tire","https://tireaazagayrimenkul.sahibinden.com/",5,75
"Rota Gayrimenkul ve Yatırım Danışmanlığı","0554 366 56 06","Cumhuriyet, Ziya Gökalp Cd. 12/A, Tire","http://rotagayrimenkulveyatirim.sahibinden.com/",5,50
"Tire Öğretmen Emlak","0505 437 92 32","Atatürk, Maltepe Cd. No:14/A, Tire","https://tireemlak.com/",4.9,43
"SERYAPI Ve Emlak","0532 594 51 70","Cumhuriyet, Başak Sk. No:7, Tire","",5,2
"Ali Akdoğan Emlak Ofisi","0534 779 45 10","Dere, Kadı Küpü Sk. no2, Tire","",5,1
"Hamle Emlak","0545 366 47 14","Cumhuriyet, Aydınoğlu Cd. No:40, 35910, Tire","",4.6,9
"YAZAROĞLU GAYRİMENKUL","0535 707 92 90","Hürriyet, Güven Cd. No:26, Tire","",5,4
"Tire Vizyon Emlak","(0232) 512 25 25","Yeni, Cumhuriyet Cd. No:17 D:c, Tire","",5,2
"AŞIK GAYRİMENKUL - TİRE","0533 121 27 45","Yeni, Lütfü Paşa Cd. No:8/D, Tire","https://asikgayrimenkul35.sahibinden.com/",5,23
"Tire Güven Emlak","0552 344 15 16","Yeni, Lütfü Paşa Cd. No:11, Tire","",5,1
"HAKAN EMLAK GAYRİMENKUL YATIRIM DANIŞMANLIĞI","0507 894 94 92","Yeni, Enstitü Cd. No: 3, Tire","",5,8
"Tire Arslan Emlak","0535 517 50 15","Kurtuluş, Akyol Cd. no:43/A, Tire","http://facebook.com/serap.arslan.731135",5,2
"Tire 7 Konutları","(0232) 489 89 97","Fatih, İstasyon Cd. No:85, Tire","",5,1
"Tire Hayat Emlak Gayrimenkul Danışmanlık Hizmetleri","(0232) 511 18 88","Yeni, Gümüş Pala Cd. No:24, Tire","",5,1
"Tire Emir Emlak Gayrimenkul Danışmanlığı","","Yeni, Lütfü Paşa Cd. No:10, Tire","",3.7,3
"TİRE YUVAM GAYRİMENKUL","0543 423 90 90","Hürriyet, İnan Cd. No:7/A, Tire","",5,3
"Goo Gayrimenkul","0532 732 84 99","Atatürk, İnönü Blv. No:14, Tire","",5,1
"ERSOY GAYRİMENKUL","","Yeni, Akyol Cd. No:9 b, Tire","",5,2
"KURTÇA EMLAK OFİSİ","0553 833 35 35","Yeni, Fevzi Paşa Cd. NO:25, Tire","",5,1
"Gençer İnşaat ve Emlak","0535 233 72 89","Yeni, Gündüz Sk. No:5, Tire","https://sites.google.com/gencerinsaat",5,1
"TİRE SU EMLAK","0537 303 11 36","Cumhuriyet, Enstitü Cd. 24 /B, Tire","",4.5,2
"Genç Emlak","0507 079 42 77","Kurtuluş, Çınar Sk. No:5, Tire","",5,8
"HAKAN EMLAK GAYRİMENKUL YATIRIM DANIŞMANLIĞI","","Yeni, Enstitü Cd. No:3, Tire","",5,1
"Tire Doğuş Emlak","0537 479 41 75","İbni Melek, Turgut Özal Blv. No:60, 35900, Tire","http://www.tiredogusemlak.com.tr/",4,12
"A plus gayrimenkul","0507 557 54 40","Cumhuriyet, İstasyon Cd. No:25 D:1, Tire","https://aplusgayrimenkultire.sahibinden.com/",4.3,3
"SB EMLAK GAYRİMENKUL YATIRIM VE DANIŞMANLIK","0530 391 85 48","Cumhuriyet, Enstitü Cd. No:36, Tire","",5,6
"Bahar Emlak","(0232) 511 56 83","Yeni, Lütfü Paşa Cd. No:5 D:E, Tire","",4.8,4
"Tire Anatolia Real Estate","(0232) 512 46 83","Yeni, Akyol Cd., Tire","https://anadoluemlaktire.sahibinden.com/",4.4,7
"Yekta Emlak","0535 613 66 21","Yeni Mahalle Belediye Hanı Caddesi, AVM NO:15/A, Tire","",5,3
"Tire Melike Emlak","0543 726 07 46","İbni Melek, Şht. Yzb. Gültekin Başergen Cd., Tire","",4.6,9
"Gülcüoğlu İnşaat & Emlak","","Fatih, 19 Mayıs Cd. No:29, Tire","",5,1
"Tire Gayrimenkul ve Yatırım Danışmanlığı","0532 052 90 74","Fatih, Dikmen Sokak no.5/A, Tire","https://gayrimenkultr.sahibinden.com/",5,27
"GÜLEÇ EMLAK GAYRİMENKUL","0537 316 31 56","Ketenci, İbni Melek Cd. NO:55\\A, Tire","http://www.gulecemlak.sahibinden.com/",5,1
"Ata Emlak","0532 358 23 35","Cumhuriyet, Aydınoğlu Cd. No: 10 D:1, Tire","","",""
"Dilek Emlak","0538 237 63 96","kurtuluş mah, Ketenköprü Sk. 6a, Tire","https://dilekemlakgayrimenkuldanismanligi.sahibinden.com/","",""
"MESAS EMLAK TİRE","0554 778 11 26","Yeni, Atatürk Cd. 17-19, Tire","https://www.sahibinden.com/emlak/izmir-tire?pagingOffset=380&a510=38521","",""
"Tire Tuğra Real Estate","(0232) 500 60 70","Atatürk, İnönü Blv. No:6, Tire","",3.6,8
"Hepsi Burada Gayrimenkul","0505 693 22 25","İpekçiler, Faik Tokluoğlu Blv. No:60 D:62, Tire","",5,1
"Çatı Emlak","0505 332 28 53","Yeni, Hasır Pazarı Sk. NO: 15, Tire","",4,2
"Ergenekon Emlak Tire","0533 249 48 17","Yeni, Akyol Cd. No:12 C, Tire","","",""
"Meydan Emlak","","İpekçiler, Tire","","",""
"Halil Gözeger Hg Gayri̇menkul Ve Yatirim Danişmanliği","","Kurtuluş, Tire","","",""
"Kabaoglu Emlak","","Yeni, Tire","https://kabaogluemlaktire.sahibinden.com/","",""
"TEİRA EMLAK","0530 391 75 03","Yeni, Sakarya Cd. 42/A, Tire","",5,1
"Tunç Emlak Office","0507 227 04 07","Yeni, Bakırhan Cd. 41 b, Tire","","",""
"Nursima Emlak","0546 292 78 17","Yeni, Fevzi Paşa Cd. No:81, Tire","","",""
"KALE GAYRİMENKUL","0505 591 20 44","Hürriyet, Halil Culhaoğlu Cd. NO:8 D:1B, Tire","https://www.tirekalegayrimenkul.sahibinden.com/",4.5,2
"GOLDEN HOUSE GAYRİMENKUL","0537 032 50 02","cumhuriyet mah. şehit yüzbaşı gültekin başargan cad. no11/b, Tire","","",""
"Kaçmazer Emlak & Gayrİmenkul Danişmanliği","","Yeni, Fevzi Paşa Cd. No:16, Tire","","",""
"Kaçmaz Real Estate","0537 738 27 94","Cumhuriyet, Şht. Yzb. Gültekin Başergen Cd. 4/A, Tire","https://www.kacmazemlak.com/",5,1
"Century21 Teira Gayrimenkul","(0232) 505 14 00","Cumhuriyet, İstasyon Cd. No:32, Tire","","",""
"Aktif Emlak","0554 165 74 48","İŞYERİ, Cumhuriyet, Ortaokul Cd. No: 6 A D:7, Tire","","",""
"DOĞANAY EMLAK","(0232) 500 45 90","Hürriyet, Akşemseddin Cd. No:18, Tire","","",""
"Özkan Emlak","0537 211 88 20","Ketenci, Sabunhane Cd. NO:1 B D:B, Tire","","",""
"Dostlar Emlak","","Yeni, Tire","","",""
"KUT'L","","Atatürk, Samanyolu Sk. 3/D, Tire","","",""
"Dinçer Gayrimenkul Danişmanliği","","Yeni, Tire","","",""
"ATLANTİK GAYRİMENKUL","0545 454 58 85","Atatürk, Atatürk Cd. NO:79/B, Ödemiş","https://atlantikgayrimenkul35.sahibinden.com/",5,1
"POYRAZ EMLAK KENTSEL DÖNÜŞÜM","0542 663 38 11","Cumhuriyet, Adalet Sk. No:2, Ödemiş","",5,1
"Diva yapi gayrimenkul","0554 222 01 21","Cumhuriyet, şehitözpolat cad no.37, Ödemiş","",4.8,13
"Bozdağ gayrimenkul","0532 440 14 99","Akıncılar, Gül Sk. no:12/a, Ödemiş","",5,1
"Caner Emlak Ödemiş","0533 513 30 17","Akıncılar, Şair Eşref Sk. 14/A, Ödemiş","",4,2
"AKGÜN NOYAN YAPİ VE GAYRİMENKUL İNŞAAT YATIRIM ORTAKLIĞI","(0232) 546 25 46","Anafartalar, Şht. Adnan Menderes Blv. NO:137/A, Ödemiş","http://www.akgunnoyan.com.tr/",4.7,21
"Küçük Menderes Gayrimenkul Emlak Yapı","(0232) 545 50 00","Atatürk, Denizciler Sk. No:6/1, Ödemiş","",5,17
"Ev-kur Gayrimenkul","(0232) 545 23 95","Akıncılar, Şair Eşref Sk. 14b, Ödemiş","http://evkurgayrimenkulodemis.sahibinden.com/",5,10
"KUZEY GAYRİMENKUL DANIŞMANLIK HİZMETLERİ ÖDEMİŞ","0507 991 67 77","Atatürk, Hatay Cd. No:2 D:103, Ödemiş","",5,3
"SÖZ GAYRİMENKUL","0530 588 25 94","Emmioğlu, Yorgancılar Sokak No:9, Ödemiş","https://www.hepsiemlak.com/emlak-ofisi/soz-gayrimenkul-111401",4.8,36
"NAZAR EMLAK OFİSİ","0545 791 28 45","Meşrutiyet, Fevzi Paşa Cd. 54/a, Ödemiş","","",""
"Gold Yapı & Çınar Gayrimenkul","(0232) 545 07 77","Zafer Mahallesi Atatürk Caddesi No:141/B, Ödemiş","",4.7,3
"Sans Emlak","(0232) 545 25 45","Akıncılar, Kültür Cd. 7/C, Ödemiş","",5,3
"Karci inşaat & Gayrimenkul","(0232) 544 90 00","Akıncılar, İnceoğlu Sk. No:6, Ödemiş","https://karciinsaatgayrimenkul.sahibinden.com/",5,3
"YILMAZ GAYRİMENKUL ve DEKORASYON","(0232) 509 24 24","İnönü Mahallesi, Saraçoğlu Cd. No:79/A, Ödemiş","",3.7,3
"SARAR 72 GAYRİMENKUL","0549 276 69 99","Atatürk, Teğmen Kalmaz Cd. No:1/C, Ödemiş","http://www.sarar72gayrimenkul.com/",5,1
"Can Emlak","0544 837 98 78","Akıncılar, Fevzi Paşa Cd. No:60/A, Ödemiş","https://odemiscanemlak.sahibinden.com/",5,3
"GÜLCÜ GAYRİMENKUL","0506 927 37 72","Akıncılar, Fevzi Paşa Cd. NO:72, Ödemiş","",5,1
"Elcetin Emlak","(0232) 543 33 50","Atatürk, Enstitü Cd. 6/B, Ödemiş","","",""
"SEVGÜL GAYRİMENKUL","0551 429 77 21","Akıncılar, İnceoğlu Sk. No:22, Ödemiş","",5,1
"ARGUN YAPI & GAYRİMENKUL","","Akıncılar, Kültür Cd. No:9/D, Ödemiş","","",""
"İMZA GAYRİMENKUL ÖDEMİŞ","0544 979 60 00","Akıncılar, İnceoğlu Sk. NO:13/A, Ödemiş","",5,1
"Kale Emlak Gayrimenkul","0505 632 11 07","Akıncılar, ş.eşref sokak no 4-6 b, Ödemiş","",1,2
"Samet İnşaat ve Gayrimenkul","0553 305 48 68","Akıncılar, Hürriyet Cd., Ödemiş","",3,2
"Özel Emlak","0532 484 53 34","Cumhuriyet, cumhuriyet caddesi no:15a, Ödemiş","",5,2
"Ozsoy Emlak","(0232) 545 34 00","Akıncılar, Yiğit Sk. 3/A, Ödemiş","",5,2
"Re/Max Evim Gayrimenkul Danişmanlik","","Umurbey, Mithatpaşa Cd., Ödemiş","",4,1
"Merve Peynirci Gayrimenkul Danışmanlığı","0554 189 99 98","Atatürk, Ödemiş","",5,2
"Adas Emlak","(0232) 545 80 20","Zafer, Şht. Şükrü Uzun Sk. No:20 D:1, Ödemiş","",4,2
"Turpa Taşdemir Akademi Emlak Ödemiş","0544 734 21 89","Zafer, Şht. Erdal Bodur Cd. No:19, Ödemiş","","",""
"Antika Gayrimenkul Yapı","0532 390 11 64","Umurbey, Neyzen Sencer Derya Sk No:2, Ödemiş","http://www.antikagayrimenkul.com/",5,12
"ŞALLIOĞLU EMLAK","0530 900 75 90","Atatürk, Saraçoğlu Cd. No:54 D:2, Ödemiş","http://www.instagram.com/salliogluemlak","",""
"Deniz Emlak","(0232) 544 46 40","Akıncılar, Yiğit Sk. No:4, Ödemiş","",4,2
"GOLD yapı&gayrimenkul","0537 207 58 88","Akıncılar, İnceoğlu Sk. no:2 kat 5 büro 5, Ödemiş","http://goldodemis.sahibinden.com/",5,1
"Güven Emlak","(0232) 543 12 00","Akıncılar, Gül Sk. No:1/1, Ödemiş","http://www.guvenemlak.com/","",""
"Ödemiş Gökçe Gayrimenkul","","Akıncılar, Şair Eşref Sk. No:19, Ödemiş","",5,2
"Ada Emlak Ofisi","","Akıncılar, Şair Eşref Sk. No:8, Ödemiş","https://adaemlak.sahibinden.com/",5,1
